day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,70980,,,,,1.643,2.182,9.586,,,,5.795,7.202,,,7.197,8.928,,,,,,15.555,,,,6.184,,0.851,17.905,,,1.329,,,3.029,,,107.202,46.964,7.15,0.723,,,,,,,,,,,,,,1.275,9.86,1.247,2.55,,,7.054,,,,,119.476,104.698,136.219,1.105,1.7,,1.278,18.54,18.489,1.97,0.249,,,,,,,,,,,108.502,35.906,633.307,752.314,16.207,270.804,255.93,188.028,118.778,78.777,22.52,20.877,,,9.122,,92.928,1.22,540.067,6.12,,10.838,,,,,,,,,6.869,,1.466,,4.59,,,,1.165,379.98,203.323,123.043,,19.68,1576.981,3.236,425.44,,65.927,1.047,1.02,,,,,,,,,,29.114,4.315,2.04,388.62,10.59,20.655,,,,161.214,129.247,1.813,,,0.854,0.878,,0.585,1.186,383.241,175.644,12.24,207.497,33.889,2148.523,819.513,17336.467,1472.2,1694.059,,,,5.1,647.181,,,,88.969,,,,,,,12.54,,,,136.319,6.82,,,,100.413
0,71040,,,,,1.334,2.982,9.777,,,,10.29,7.096,,,7.043,8.756,,,,,,4.76,,,,8.514,,0.804,18.215,,,1.151,,,3.167,,,188.7,108.842,7.002,0.436,,,,,,,,,,,,,,1.02,4.845,1.275,2.55,,,7.213,,,,,119.479,104.016,181.751,1.252,1.887,,1.264,18.5,18.523,3.494,0.245,,,,,,,,,,,110.822,37.162,635.799,759.405,16.628,284.958,259.42,191.157,118.559,117.246,23.249,21.176,,,9.991,,101.087,1.02,291.59,,,6.375,,,,,,,,,8.54,,1.211,,5.355,3.952,,,1.143,286.597,205.305,109.01,,23.97,520.315,3.213,432.44,,68.684,1.128,1.077,,,,,,,,,,31.418,4.183,1.166,957.78,10.593,21.398,,,,174.634,129.528,2.89,,,0.864,0.893,1.02,0.741,0.963,382.375,534.973,355.916,211.213,38.338,869.841,672.112,937.665,890.205,1495.931,,,,5.935,664.92,,,,79.839,,,,,,,12.591,,,,111.327,6.496,,,,89.658
0,71100,,,,,1.417,1.377,7.777,,,,5.457,6.299,,,6.949,6.251,5.676,,,,,9.18,,,,5.915,,0.871,18.5,,,1.133,,,3.355,,,166.624,110.032,7.285,0.536,,,,,,,,,,,,,,1.275,13.94,1.587,2.38,,,7.151,,,,,119.81,105.143,156.627,2.168,1.785,,1.219,18.621,18.732,2.696,0.222,,,,,,,,,,,113.972,37.443,634.462,750.588,19.256,299.268,260.301,187.848,119.43,78.41,22.728,20.649,,,8.926,,94.142,1.224,393.449,9.18,,5.1,,,,,,,,,7.956,,1.236,,3.74,3.57,,,1.208,312.921,193.259,106.394,,18.373,1245.525,3.368,424.7,,68.007,1.098,1.039,,,,,,,,,,30.931,4.482,1.02,526.32,10.636,21.25,,,,155.553,147.287,2.04,,,0.949,0.988,1.7,0.677,1.055,382.227,183.09,196.18,205.53,35.68,2756.507,790.755,873.517,1044.82,1994.869,,,,4.59,584.415,,,,80.302,,,,,,,10.977,,,,124.002,5.742,,,,96.45
0,71160,,,,,1.275,2.295,7.817,,,,6.772,7.18,,,6.487,6.89,,,,,,5.865,,,,6.481,,0.708,18.554,,,1.02,,,3.184,,,96.676,120.303,7.207,0.407,,,,,,,,,,,,,,1.326,10.2,1.7,1.912,,,7.104,,,,,119.035,103.315,195.273,1.133,1.927,,1.179,18.56,18.656,3.15,0.205,,,,,,,,,,,111.624,37.872,638.796,762.206,15.146,350.346,372.194,197.663,124.304,69.731,23.907,21.536,,,11.724,,89.156,1.051,297.673,,,9.034,,,,,,,,,6.703,,1.17,,3.825,13.005,,,1.134,317.421,181.253,122.331,,18.088,1131.786,3.244,427.714,,66.269,1.045,1.199,,,,,,,,,,31.757,4.33,1.36,483.48,10.601,20.948,,,,157.298,136.021,3.655,,,0.981,1.037,,0.714,0.918,380.611,325.508,185.215,211.431,32.457,1357.143,886.699,1071.252,1440.622,1942.888,,,,4.86,636.759,,,,83.323,,,,,,,9.504,,,,266.51,6.347,,,,80.343
0,71220,,,,,1.658,1.734,8.919,,,,7.68,6.849,,,6.941,61.582,,,,,,6.46,,,,3.57,,0.893,17.934,,,1.112,,,3.046,,,122.604,163.132,7.108,0.492,,,,,,,,,,,,,,1.658,7.395,1.615,1.658,,,7.136,,,,,117.902,103.219,154.345,1.02,2.04,,1.726,18.719,18.678,2.282,0.241,,,,,,,,,,,112.557,36.58,634.803,750.519,16.335,299.48,307.667,188.282,121.413,75.291,22.34,20.698,,,12.552,,91.842,1.084,470.128,,,7.723,,,,,,,,,6.537,,1.125,,3.4,3.74,,,1.122,313.459,198.01,113.54,,26.1,1058.119,3.395,421.841,,66.569,1.003,1.196,,,,,,,,,,30.198,4.531,1.224,,10.613,22.591,,,,153.236,122.02,2.856,,,0.917,0.983,1.02,0.848,0.938,380.682,333.993,100.106,209.1,35.383,1289.072,678.215,1133.828,1197.14,2052.187,,,,4.59,580.905,,,,85.723,,,,,,,12.58,,,,219.616,8.629,,,,132.685
0,71280,,,,,2.55,1.721,9.049,,,,7.74,8.403,,,8.624,10.478,,,,,,8.67,,,,7.442,,0.714,18.194,,,1.112,,,3.152,,,155.365,87.623,7.45,0.518,,,,,,,,,,,,,,1.402,6.63,1.19,2.55,,,7.108,,,,,119.091,104.502,143.877,1.171,1.606,,1.683,18.575,18.605,2.88,0.25,,,,,,,,,,,112.964,36.994,633.045,753.223,14.66,283.125,259.965,201.844,122.379,89.748,23.432,21.251,,,11.313,,93.609,1.054,243.759,,,6.375,,,,,,,,,9.33,,1.179,,3.57,4.08,,,1.064,325.188,211.822,115.258,,23.023,660.393,3.274,419.337,,65.453,1.094,1.443,,,,,,,,,,30.291,4.431,0.874,,10.648,19.72,,,,119.211,112.193,3.188,,,0.936,0.992,1.428,0.746,1.052,380.606,703.244,418.455,209.464,32.021,1225.39,717.57,639.381,956.505,2110.317,,,,5.127,546.486,,,,91.328,,,,,,,9.317,,,,117.747,9.439,,,,115.515
0,71340,,,,,1.402,1.53,9.23,,,,8.403,7.138,,,7.93,35.292,,,,,,9.01,,,,5.95,,0.783,18.273,,,1.09,,,3.271,,,172.55,117.997,7.481,0.551,,,,,,,,,,,,,,1.105,8.16,1.247,2.04,,,7.134,,,,,119.186,103.684,155.04,1.199,1.81,,1.177,18.395,18.569,2.49,0.225,,,,,,,,,,,109.257,36.305,637.6,756.381,14.245,322.943,262.517,195.002,121.935,65.694,22.829,21.388,,,11.03,,98.618,1.065,473.437,3.06,,4.692,,,,,,,,,10.621,,1.22,,3.57,7.14,,,1.105,317.093,207.723,124.86,,17.453,318.819,3.468,428.683,,65.699,1.17,1.095,,,,,,,,,,28.573,4.339,1.166,,10.575,20.91,,,,145.183,117.476,2.885,,,0.943,0.997,2.04,0.789,0.935,381.425,217.872,463.023,211.65,36.522,1160.229,819.343,863.461,1508.75,1876.37,,,,4.641,675.704,,,,83.594,,,,,,,13.404,,,,119.243,8.82,,,,98.933
0,71400,,,,,1.148,1.912,9.261,,,,8.893,7.419,,,7.678,8.984,7.321,,,,,11.05,46.92,,,8.261,,0.846,17.866,,,1.02,,,3.111,,,165.495,88.256,6.985,0.536,,,,,,,,,,,,,,2.244,5.355,1.02,2.04,,,7.337,,,,,119.874,105.028,160.914,1.046,1.713,,1.153,18.726,19.02,2.179,0.288,,,,,,,,,,,112.084,36.561,635.642,758.777,16.001,306.38,272.052,195.991,120.514,71.557,23.114,20.866,,,11.246,,86.86,1.03,302.62,9.18,,7.723,,,,,,,,,6.75,,1.093,,,3.57,,,1.105,312.806,179.886,135.306,,24.424,863.3,3.588,427.085,,67.484,1.074,1.27,,,,,,,,,,34.477,4.493,1.02,282.132,10.82,21.897,,,,146.661,119.606,2.914,,,0.93,0.978,1.36,0.755,1.214,385.49,286.238,371.563,210.12,34.752,3524.144,663.892,740.074,698.7,1455.09,,,,5.61,570.536,,,,84.015,,,,,,,15.578,,,,116.687,6.387,,,,83.681
0,71460,,,,,3.184,1.576,9.973,,,,8.208,6.7,,,7.002,9.095,,,,,,6.63,,,,4.42,,0.929,18.312,,,1.454,,,3.091,,,104.312,172.21,7.361,0.489,,,,,,,,,,,,,,3.06,10.2,1.133,3.06,,,7.181,,,,,119.2,104.052,176.052,1.566,1.785,,1.292,18.607,18.754,2.508,0.231,,,,,,,,,,,113.882,35.506,639.125,758.671,17.015,293.33,343.726,186.464,119.761,75.539,22.55,20.606,,,8.74,,100.237,1.279,393.426,8.16,,11.271,,,,,,,,,8.415,,1.734,,,3.57,,,1.404,319.247,191.488,146.474,,13.685,1672.161,3.568,434.935,,69.266,1.071,1.174,,,,,,,,,,29.026,4.452,1.148,187.68,10.631,22.599,,,,140.853,136.567,2.004,,,0.891,0.979,1.384,0.796,1.042,381.373,777.878,135.303,210.339,44.634,1285.875,646.765,793.244,1015.24,1952.34,,,,4.718,583.067,,,,84.249,,,,,,,11.215,,,,117.089,5.022,,,,80.345
0,71520,,,,,3.06,1.473,8.377,,,,6.66,7.666,,,7.01,8.549,,,,,,10.419,,,,11.934,,0.926,18.23,,,1.136,,,3.21,,,126.933,112.71,7.4,0.597,,,,,,,,,,,,,,1.594,6.885,3.018,2.04,,,7.213,,,,,120.119,104.928,160.99,1.02,1.726,,1.166,18.671,18.769,2.471,0.308,,,,,,,,,,,111.728,36.342,632.654,760.457,17.095,286.012,256.34,190.434,120.625,75.441,22.36,21.098,,,12.1,,95.049,1.066,2125.002,6.12,,7.763,,,,,,,,,6.355,,1.428,,4.08,,,,1.1,313.65,192.594,173.508,,23.007,1173.29,3.314,429.384,,66.722,1.139,1.072,,,,,,,,,,29.533,4.491,6.703,,10.686,21.08,,,,155.264,98.149,2.244,,,0.885,0.953,1.53,0.798,1.385,385.542,442.552,243.61,213.69,36.509,1298.916,599.123,697.86,898.726,1480.892,,,,7.65,622.254,,,,82.774,,,,,,,11.189,,,,118.6,6.063,,,,101.857
0,71580,,,,,1.849,1.721,8.81,,,,5.853,11.869,7.48,,8.926,12.141,,,,,,8.67,,,,7.608,,0.854,18.235,,,1.148,,,3.12,,,122.983,97.249,7.129,1.417,,,,,,,,,,,,,,1.19,32.98,1.133,2.04,,,7.15,,,,,120.075,104.764,166.464,1.02,1.749,,1.107,18.571,18.554,2.315,0.224,,,,,,,,,,,112.116,37.261,638.987,754.403,15.632,306.976,259.905,205.578,125.105,72.057,23.681,21.703,,,8.542,,93.889,1.345,331.678,3.06,,21.08,,,,,,,,,7.689,,1.062,,4.59,5.1,,,1.177,336.293,206.132,176.295,,19.408,1547.829,3.491,428.855,,67.151,1.044,1.634,,,,,,,,,,29.375,4.437,2.914,,10.734,23.509,,,,134.691,104.968,3.188,,,0.794,0.875,1.275,0.721,0.935,382.372,330.99,812.109,208.809,36.028,776.428,668.61,1309.688,915.705,5284.052,,,,6.484,535.761,,,,87.569,,,,,,,25.115,,,,204.129,7.145,,,,106.64
0,71640,,,,,1.36,1.53,8.354,,,,8.096,12.07,,,7.886,8.014,,,,,,7.548,,,,5.61,,1.016,19.186,,,1.136,,,3.015,,,135.27,135.769,7.349,0.542,,,,,,,,,,,,,,1.912,9.18,1.402,2.422,,,7.203,,,,,119.312,104.105,195.84,1.122,4.233,,1.113,18.512,18.566,2.312,0.248,,,,,,,,,,,113.254,36.125,637.361,760.735,14.546,298.367,254.558,192.436,120.694,76.21,22.531,20.788,,,9.785,,102.668,1.148,481.604,6.63,,29.784,,,,,,,,,7.355,,1.096,,4.08,6.12,,,1.174,321.81,188.736,190.234,,12.361,557.333,3.599,426.121,,67.579,1.163,1.142,,,,,,,,,,29.686,4.497,1.02,328.44,10.749,22.417,,,,141.237,122.43,4.08,,,0.793,0.877,1.53,0.756,1.013,383.056,275.06,256.53,210.557,33.238,5043.197,801.125,700.98,1108.4,1875.134,,,,12.24,562.687,,,,78.588,,,,,,,24.456,,,,225.387,7.541,,,,97.276
0,71700,,,,,1.955,1.7,8.184,,,,5.386,8.22,6.912,,6.837,11.244,5.611,,,,,6.63,54.06,,,5.738,,0.853,19.394,,,1.121,,,3.039,,,294.27,118.448,7.088,0.58,,,,,,,,,,,,,,1.275,4.76,1.587,2.38,,,7.302,,,,,120.249,104.982,167.484,1.129,1.712,,1.254,18.685,18.769,2.684,0.255,,,,,,,,,,,168.605,36.764,636.148,760.628,16.963,294.982,258.905,189.494,123.199,84.023,23.11,21.038,,,9.282,,103.167,,902.249,5.763,,7.565,,,,,,,,,5.164,,1.13,,3.06,5.61,,,1.143,364.616,195.759,178.693,,13.906,1117.045,3.584,430.45,,69.441,1.153,1.148,,,,,,,,,,28.433,4.429,1.02,204.204,10.791,24.25,,,,140.98,93.277,8.67,,,0.906,0.978,1.02,0.774,1.31,385.817,1141.692,172.89,212.67,33.039,3166.626,859.562,859.719,1054.34,2260.319,,,,,612.95,,,,85.409,,,,,,,10.673,,,,367.099,5.887,,,,90.035
0,71760,,,,,1.445,1.275,9.939,,,,6.698,6.842,7.109,,6.756,6.808,,,,,,5.95,679.83,,,6.683,,0.972,18.347,,,1.081,,,3.002,,,224.627,236.87,7.25,0.65,,,,,,,,,,,,,,2.168,7.14,1.19,2.168,,,6.957,,,,,121.736,106.248,195.5,1.105,1.615,,1.033,18.658,19.002,3.219,0.248,,,,,,,,,,,112.809,37.228,639.956,763.327,16.798,321.943,254.484,195.471,125.549,69.126,22.543,21.236,,,10.005,,99.307,1.894,990.392,6.12,,9.783,,,,,,,,,5.61,,1.075,,5.1,4.59,,,1.149,301.783,201.706,162.923,,27.03,1233.575,3.403,434.15,,68.627,1.478,1.226,,,,,,,,,,29.677,4.428,1.166,,10.819,23.241,,,,131.446,103.221,4.93,,,0.834,0.906,1.239,0.836,1.198,385.888,249.9,450.84,205.821,33.132,2501.368,1804.578,930.867,933.81,1885.811,,,,16.66,547.642,,,,92.184,,,,,,,14.057,,,,198.15,8.804,,,,88.79
0,71820,,,,,1.36,1.36,8.52,,,,4.653,6.48,,,5.541,10.391,,,,,,6.557,,,,5.508,,1.083,18.351,,,1.205,,,2.962,,,180.416,112.56,7.124,0.737,,,,,,,,,,,,,,1.36,6.12,1.473,2.21,,,7.2,,,,,120.422,104.692,186.66,1.417,3.06,,1.099,18.743,18.966,3.014,0.222,,,,,,,,,,,115.095,36.433,637.022,759.387,17.025,311.823,340.804,199.899,121.128,96.881,22.531,21.227,,,12.072,,91.99,1.339,1017.216,8.5,,5.61,,,,,,,,,5.885,,1.108,,4.08,8.84,,,1.169,326.384,183.225,169.667,,23.943,1051.229,3.656,422.306,,66.195,1.15,1.269,,,,,,,,,,28.522,4.568,0.978,429.42,10.878,34.607,,,,120.965,104.121,8.16,,,21.638,0.906,1.785,0.8,1.35,383.235,404.124,423.737,204.073,34.856,1351.298,787.525,994.708,928.965,2063.809,,,,5.61,580.352,,,,86.546,,,,,,,13.378,,,,119.864,6.094,,,,84.728
0,71880,,,,,1.87,1.53,9.29,,,,6.03,8.657,5.623,,7.323,10.71,11.73,,,,,6.29,,,,8.698,,0.992,18.359,,,1.104,,,3.021,,,147.518,105.984,7.296,0.702,,,,,,,,,,,,,,1.275,8.16,1.7,2.55,,,7.134,,,,,119.901,104.575,156.74,1.275,1.275,,1.109,18.622,18.943,2.012,0.232,,,,,,,,,,,112.331,35.929,636.56,754.183,15.108,302.553,282.814,189.236,122.777,72.607,22.844,21.372,,,8.763,,823.937,1.152,3309.0,4.981,,8.16,,,,,,,,,7.5,,1.069,,5.61,3.672,,,1.19,365.603,198.611,154.322,,21.703,684.0,3.565,427.344,,66.735,1.295,1.275,,,,,,,,,,30.605,4.589,3.117,1012.86,10.806,22.091,,,,128.206,106.48,1.587,,,0.898,0.975,1.445,0.785,1.077,383.94,205.912,136.68,210.266,47.958,1591.336,1506.908,849.712,1279.93,3068.595,,,,37.011,536.769,,,,86.834,,,,,,,12.078,,,,212.006,7.289,,,,99.069
0,71940,,,,,2.04,1.02,8.308,,,,7.419,6.847,4.08,,6.455,11.22,,,,,,5.865,,,,4.08,,0.858,18.298,,,1.105,,,3.14,,,150.372,96.8,7.167,0.593,,,,,,,,,,,,,,1.275,5.44,1.417,2.04,,,7.351,,,,,121.156,105.997,161.33,1.632,1.938,,1.02,18.899,19.308,2.397,0.238,,,,,,,,,,,114.437,36.845,640.608,759.406,14.231,327.716,256.744,192.215,122.671,95.628,23.137,20.941,,,8.931,,94.627,1.169,748.469,4.08,,7.359,,,,,,,,,7.83,,1.239,,4.08,4.08,,,1.165,436.257,199.408,181.791,,24.665,314.487,3.422,429.782,,69.338,1.194,1.193,,,,,,,,,,31.376,4.634,1.943,196.86,10.823,20.542,,,,144.508,103.625,2.04,,,0.953,1.034,1.785,0.861,1.304,382.963,434.957,165.013,211.869,40.394,3125.085,795.736,814.637,886.38,2988.466,,,,5.1,684.148,,,,79.926,,,,,,,11.37,,,,154.118,7.446,,,,87.002
0,72000,,,,,,,8.119,,,,6.433,6.324,8.261,,7.376,8.567,6.675,,,,,8.743,,,,7.589,,0.962,18.506,,,1.128,,,3.335,,,202.215,77.022,8.232,0.667,,,,,,,,,,,,,,1.148,4.59,1.53,2.168,,,7.702,,,,,122.384,106.149,162.69,1.33,2.022,,1.083,24.451,25.705,2.004,0.302,,,,,,,,,,,123.748,36.999,648.526,769.191,12.811,311.471,257.844,196.597,126.766,64.899,24.444,21.729,,,10.223,,94.462,1.177,213.648,10.2,,7.858,,,,,,,,,6.46,,1.207,,5.1,,,,1.054,335.353,208.13,180.897,,28.663,1869.537,4.774,428.527,,67.72,1.172,1.015,,,,,,,,,,34.875,54.16,2.076,362.683,11.236,28.05,,,,150.694,120.644,3.275,,,0.98,1.042,1.36,0.874,1.198,384.89,396.78,273.615,215.511,33.677,2080.851,852.252,733.253,525.13,2371.443,,,,21.93,544.931,,,,97.381,,,,,,,19.548,,,,149.386,7.854,,,,109.497
0,72060,,,,,1.938,1.428,8.893,,,,5.478,5.937,4.684,,5.499,9.954,,,,,,7.14,,,,5.1,,0.969,18.561,,,1.15,,,3.114,,,270.928,61.776,7.162,0.639,,,,,,,,,,,,,,1.7,4.76,1.303,6.46,,,7.637,,,,,121.286,105.86,188.576,1.259,1.987,,1.075,19.674,19.774,2.262,0.322,,,,,,,,,,,120.075,36.212,637.975,759.08,16.103,323.685,255.133,195.429,427.777,80.478,23.271,21.567,,,9.045,,89.656,1.071,823.038,3.06,,6.781,,,,,,,,,5.022,,1.326,,4.08,3.74,,,1.162,349.625,196.401,158.01,,15.215,1803.873,4.077,421.427,,66.906,1.105,1.069,,,,,,,,,,32.806,4.731,1.048,201.96,11.106,20.983,,,,143.903,115.05,1.921,,,0.926,0.999,1.734,0.779,1.244,385.819,273.506,419.536,211.723,39.85,2728.737,792.71,923.239,1318.86,1936.917,,,,4.896,606.91,,,,80.703,,,,,,,11.316,,,,119.833,6.81,,,,86.059
0,72120,,,,,1.813,1.7,12.892,,,,5.882,7.444,6.967,,7.422,11.042,9.18,,,,,6.12,,,,7.82,,0.845,18.474,,,1.02,,,3.11,,,132.381,70.04,7.13,0.492,,,,,,,,,,,,,,1.148,5.61,1.02,2.422,,,7.495,,,,,121.096,105.612,151.916,1.275,1.275,,1.047,18.819,19.189,2.38,0.381,,,,,,,,,,,116.895,35.836,641.908,769.183,16.747,286.029,254.008,195.345,438.308,114.408,23.099,20.97,,,9.233,,95.522,1.216,303.246,,,10.637,,,,,,,,,8.199,,1.287,,4.59,,,,1.215,426.64,205.06,166.969,,22.197,1246.357,4.095,429.667,,65.563,1.056,1.056,,,,,,,,,,30.572,4.704,0.918,356.49,10.901,24.072,,,,164.609,116.787,2.708,,,0.993,1.082,1.308,0.87,1.153,383.608,386.899,1084.302,215.074,33.519,1285.43,718.998,879.831,886.031,4145.043,,,,5.44,615.235,,,,85.834,,,,,,,14.508,,,,117.281,6.739,,,,117.117
0,72180,,,,,1.53,6.12,9.892,,,,7.116,6.519,20.357,,5.662,10.517,10.71,,,,,11.832,59.67,,,6.62,,0.853,18.373,,,1.247,,,3.341,,,147.529,133.735,6.908,0.683,,,,,,,,,,,,,,1.424,6.8,1.757,2.04,,,7.124,,,,,120.845,105.305,158.391,1.308,3.609,,1.117,18.773,18.843,3.221,0.334,,,,,,,,,,,117.766,38.245,637.207,760.242,13.756,254.358,260.4,193.916,121.5,71.629,22.559,20.923,,,12.181,,93.904,2.89,371.387,,,4.59,,,,,,,,,4.431,,1.503,,4.59,,,,1.175,379.048,197.622,181.38,,26.245,1781.206,3.729,427.903,,65.828,1.006,1.19,,,,,,,,,,30.238,4.49,0.874,351.9,10.706,15.3,,,,149.318,93.485,1.713,,,0.964,1.06,1.02,0.784,1.093,383.927,436.467,417.18,208.444,31.544,2688.997,789.276,750.529,900.15,2018.383,,,,6.375,649.345,,,,82.937,,,,,,,10.263,,,,146.612,5.38,,,,208.614
0,72240,,,,,2.04,3.06,8.074,,,,6.198,6.416,5.337,,7.371,8.155,,,,,,9.617,,,,5.61,,0.835,18.329,,,1.105,,,2.854,,,232.9,108.044,7.243,0.485,,,,,,,,,,,,,,1.238,9.18,1.36,2.21,,,7.51,,,,,121.324,106.595,181.356,1.133,1.955,,1.455,18.826,18.934,2.153,0.38,,,,,,,,,,,114.681,35.635,636.949,761.692,37.981,296.374,274.858,197.203,124.7,86.218,23.992,21.741,,,9.263,,88.803,1.785,597.595,7.905,,5.916,,,,,,,,,8.861,,1.36,,4.08,4.59,,,1.253,369.21,200.209,175.486,,18.36,675.712,3.466,426.289,,65.296,1.055,1.19,,,,,,,,,,31.213,4.372,0.85,316.2,10.813,29.325,,,,138.074,124.904,4.896,,,0.818,0.924,3.06,0.752,1.145,384.513,25.755,28.968,214.564,33.678,1361.895,730.702,721.754,1597.15,3830.125,,,,5.1,559.63,,,,87.335,,,,,,,11.918,,,,273.14,7.038,,,,96.797
0,72300,,,,,,,10.04,,,,5.141,6.704,9.18,,5.859,7.51,5.15,,,,,7.593,,,,5.469,,0.908,18.32,,,1.103,,,3.14,,,149.302,180.458,7.181,0.476,,,,,,,,,,,,,,1.402,8.415,1.292,1.912,,,7.105,,,,,123.137,107.635,148.889,1.173,2.04,,1.159,19.097,19.164,2.964,0.371,,,,,,,,,,,115.142,36.445,638.567,759.991,18.307,349.941,253.328,199.418,127.404,122.547,22.832,21.941,,,13.257,,95.395,1.35,266.315,10.2,,15.045,,,,,,,,,4.034,,1.479,,,5.1,,,1.087,388.62,191.319,155.847,,13.139,1778.807,3.44,423.773,,65.997,1.151,0.994,,,,,,,,,,33.526,4.593,1.428,177.48,10.733,23.182,,,,189.16,126.945,1.733,,,0.891,0.97,1.445,0.767,1.105,387.841,540.09,638.648,217.916,34.713,3571.573,714.374,875.223,958.035,2923.666,,,,,689.965,,,,85.027,,,,,,,13.39,,,,286.374,4.259,,,,109.796
0,72360,,,,,1.632,1.836,8.015,,,,5.333,6.275,4.542,,6.201,9.446,,,,,,7.65,,,,7.012,,0.794,17.927,,,1.167,,,3.085,,,153.085,113.166,7.579,0.441,,,,,,,,,,,,,,1.479,5.865,1.912,2.932,,,7.14,,,,,120.652,105.349,152.381,4.08,1.785,,1.405,18.555,18.797,2.255,0.422,,,,,,,,,,,115.818,38.838,637.258,758.074,13.894,283.565,260.375,196.215,123.177,81.423,22.94,22.004,,,9.268,,90.587,1.081,238.978,,,11.163,,,,,,,,,5.537,,1.133,,4.08,4.08,,,1.059,314.228,193.087,175.335,,20.54,930.868,3.631,419.475,,67.325,0.994,0.991,,,,,,,,,,30.78,4.436,1.02,,10.633,20.432,,,,190.532,135.581,3.655,,,0.865,0.953,,0.664,1.13,386.757,876.52,563.732,218.499,38.25,4665.117,896.07,711.984,866.83,2544.883,,,,4.845,608.357,,,,88.738,,,,,,,11.695,,,,229.058,6.312,,,,87.078
0,72420,,,,,1.53,2.04,8.99,,,,4.73,5.452,5.1,,5.162,8.732,,,,,,8.364,,,,3.242,,0.891,18.664,,,1.296,,,3.154,,,181.39,130.697,7.275,0.783,,,,,,,,,,,,,,1.53,3.74,1.53,2.72,,,7.174,,,,,119.51,105.121,178.052,1.457,1.749,,1.292,18.633,18.88,2.947,0.327,,,,,,,,,,,112.121,36.575,642.462,762.816,16.235,294.196,258.95,187.716,123.3,76.715,22.967,20.73,,,8.137,,101.503,1.676,371.968,,,6.63,,,,,,,,,7.375,,1.208,,4.08,,,,1.445,364.253,202.047,155.304,,18.843,1697.891,3.393,424.416,,64.449,1.075,1.04,,,,,,,,,,31.009,4.529,1.02,,10.636,24.133,,,,164.162,140.304,2.104,,,0.895,0.976,1.339,0.738,1.009,384.995,708.118,445.457,216.531,35.208,7319.464,775.094,1097.469,1243.72,2154.24,,,,5.1,549.05,,,,82.887,,,,,,,10.394,,,,289.69,4.966,,,,90.916
0,72480,,,,,1.275,1.785,11.032,,,,9.79,7.838,5.429,,7.958,15.717,,,,,,11.56,,,,8.186,,0.868,18.322,,,1.179,,,3.002,,,152.647,134.973,7.269,0.664,,,,,,,,,,,,,,1.402,7.14,1.485,2.125,,,7.36,,,,,122.907,107.201,170.212,1.275,1.658,,1.476,18.619,18.829,2.323,0.31,,,,,,,,,,,113.079,35.283,635.226,754.873,14.917,307.531,258.792,190.349,123.104,74.165,22.981,20.569,,,7.173,,96.508,1.105,350.171,,,5.901,,,,,,,,,5.79,,1.205,,5.61,,,,1.064,706.35,195.983,181.55,,14.592,591.042,3.615,422.433,,64.669,1.065,1.023,,,,,,,,,,29.003,4.445,,228.48,10.71,29.901,,,,197.447,133.3,2.678,,,0.882,0.943,2.55,0.688,1.241,385.573,927.471,529.252,211.286,31.814,6406.358,700.23,637.986,1005.21,2336.267,,,,,558.638,,,,86.37,,,,,,,12.797,,,,276.048,8.16,,,,87.682
0,72540,,,,,5.1,1.19,8.765,,,,5.868,7.87,5.44,,6.644,8.585,,,,,,9.326,,,,12.58,,0.89,17.908,,,1.156,,,3.098,,,206.21,161.698,7.182,0.51,,,,,,,,,,,,,,1.53,7.82,1.473,2.38,,,7.178,,,,,120.267,105.525,162.881,1.457,1.603,,1.055,18.703,19.045,2.371,0.24,,,,,,,,,,,116.023,36.535,638.995,769.45,16.394,303.616,254.631,190.493,123.69,85.322,23.115,23.239,,,9.978,,92.505,1.073,367.651,3.06,,5.44,,,,,,,,,7.089,,1.172,,4.08,,,,1.24,269.153,196.185,167.423,,10.413,411.932,3.563,428.811,,68.014,1.233,1.167,,,,,,,,,,28.629,4.497,5.1,,10.708,24.042,,,,157.566,139.59,2.125,,,1.03,1.076,1.836,0.743,1.175,384.397,212.415,3.06,207.351,33.948,3147.645,755.012,820.564,1015.155,2078.488,,,,5.1,580.364,,,,82.16,,,,,,,11.914,,,,166.792,4.402,,,,97.866
